run,file,label,seed,severity,surface,lighting,camera,background,own_sim,top1_class,top1_sim,margin,hard_fail_mode,hard_fail_sim,drift_mode,drift_sim,agree,hard_fail,drift,retained,ok
output,cfrp_delamination/cfrp_delamination_900080.png,cfrp_delamination,900080,moderate,surf_cfrp,light_glint,cam_oblique,bg_structure,0.2206,melt_splash,0.2310,-0.0104,moon_terrain,0.1857,plain_texture,0.2487,0,0,1,0,1
output,cfrp_delamination/cfrp_delamination_900081.png,cfrp_delamination,900081,severe,surf_cfrp,light_led,cam_inspect,bg_stars,0.2184,melt_splash,0.2279,-0.0094,moon_terrain,0.1946,plain_texture,0.2626,0,0,1,0,1
output,cfrp_delamination/cfrp_delamination_900082.png,cfrp_delamination,900082,severe,surf_cfrp,light_direct,cam_oblique,bg_structure,0.1739,melt_splash,0.2286,-0.0547,moon_terrain,0.1888,plain_texture,0.2392,0,1,1,0,1
output,cfrp_delamination/cfrp_delamination_900083.png,cfrp_delamination,900083,severe,surf_cfrp,light_glint,cam_macro,bg_stars,0.2679,cfrp_delamination,0.2679,0.0340,moon_terrain,0.1900,plain_texture,0.2568,1,0,0,1,1
output,cfrp_delamination/cfrp_delamination_900084.png,cfrp_delamination,900084,severe,surf_cfrp,light_glint,cam_oblique,bg_structure,0.2003,solar_damage,0.2144,-0.0141,moon_terrain,0.1725,plain_texture,0.1935,0,0,0,0,1
output,cfrp_delamination/cfrp_delamination_900085.png,cfrp_delamination,900085,moderate,surf_cfrp,light_direct,cam_macro,bg_structure,0.2366,crack_web,0.2370,-0.0004,moon_terrain,0.2126,plain_texture,0.2760,0,0,1,0,1
output,cfrp_delamination/cfrp_delamination_900086.png,cfrp_delamination,900086,severe,surf_cfrp,light_grazing,cam_survey,bg_structure,0.1983,structural_severe,0.2664,-0.0681,person,0.1737,plain_texture,0.1960,0,0,0,0,1
output,cfrp_delamination/cfrp_delamination_900087.png,cfrp_delamination,900087,moderate,surf_cfrp,light_direct,cam_oblique,bg_structure,0.1948,cfrp_delamination,0.1948,0.0093,cartoon,0.1672,plain_texture,0.2231,1,0,1,1,1
output,cfrp_delamination/cfrp_delamination_900088.png,cfrp_delamination,900088,minor,surf_cfrp,light_albedo,cam_survey,bg_stars,0.1847,petaling,0.2055,-0.0208,cartoon,0.1639,plain_texture,0.2077,0,0,1,0,1
output,cfrp_delamination/cfrp_delamination_900089.png,cfrp_delamination,900089,severe,surf_cfrp,light_glint,cam_inspect,bg_earth,0.1443,melt_splash,0.2120,-0.0678,moon_terrain,0.2494,plain_texture,0.2491,0,1,1,0,1
output,cfrp_delamination/cfrp_delamination_900090.png,cfrp_delamination,900090,severe,surf_cfrp,light_led,cam_inspect,bg_structure,0.1699,nominal,0.2072,-0.0373,person,0.1897,whole_satellite,0.1940,0,1,1,0,1
output,cfrp_delamination/cfrp_delamination_900091.png,cfrp_delamination,900091,severe,surf_cfrp,light_glint,cam_inspect,bg_structure,0.2082,petaling,0.2701,-0.0619,flower,0.2174,plain_texture,0.1810,0,1,0,0,1
output,cfrp_delamination/cfrp_delamination_900092.png,cfrp_delamination,900092,severe,surf_cfrp,light_grazing,cam_oblique,bg_space,0.1255,petaling,0.1915,-0.0660,cartoon,0.1759,plain_texture,0.2219,0,1,1,0,1
output,cfrp_delamination/cfrp_delamination_900093.png,cfrp_delamination,900093,minor,surf_cfrp,light_grazing,cam_survey,bg_stars,0.2179,melt_splash,0.2434,-0.0254,moon_terrain,0.2238,plain_texture,0.2929,0,1,1,0,1
output,cfrp_delamination/cfrp_delamination_900094.png,cfrp_delamination,900094,moderate,surf_cfrp,light_direct,cam_inspect,bg_earth,0.1869,melt_splash,0.1890,-0.0021,cartoon,0.1716,plain_texture,0.2286,0,0,1,0,1
output,cfrp_delamination/cfrp_delamination_900095.png,cfrp_delamination,900095,moderate,surf_cfrp,light_grazing,cam_survey,bg_space,0.2157,cfrp_delamination,0.2157,0.0107,cartoon,0.1728,device,0.1690,1,0,0,1,1
output,cfrp_delamination/cfrp_delamination_900096.png,cfrp_delamination,900096,moderate,surf_cfrp,light_albedo,cam_oblique,bg_stars,0.1963,melt_splash,0.2000,-0.0037,moon_terrain,0.1792,plain_texture,0.2450,0,0,1,0,1
output,cfrp_delamination/cfrp_delamination_900097.png,cfrp_delamination,900097,severe,surf_cfrp,light_glint,cam_oblique,bg_stars,0.2308,cfrp_delamination,0.2308,0.0141,cartoon,0.1724,plain_texture,0.2387,1,0,1,1,1
output,cfrp_delamination/cfrp_delamination_900098.png,cfrp_delamination,900098,minor,surf_cfrp,light_led,cam_macro,bg_earth,0.2058,cfrp_delamination,0.2058,0.0127,cartoon,0.1555,plain_texture,0.2017,1,0,0,1,1
output,cfrp_delamination/cfrp_delamination_900099.png,cfrp_delamination,900099,minor,surf_cfrp,light_direct,cam_survey,bg_space,0.2070,melt_splash,0.2106,-0.0036,moon_terrain,0.2041,plain_texture,0.2458,0,0,1,0,1
output,cfrp_delamination/cfrp_delamination_900100.png,cfrp_delamination,900100,severe,surf_cfrp,light_glint,cam_survey,bg_space,0.2219,cfrp_delamination,0.2219,0.0151,moon_terrain,0.1760,plain_texture,0.2611,1,0,1,1,1
output,cfrp_delamination/cfrp_delamination_900101.png,cfrp_delamination,900101,minor,surf_cfrp,light_albedo,cam_oblique,bg_stars,0.1934,melt_splash,0.2184,-0.0251,moon_terrain,0.2151,plain_texture,0.2684,0,1,1,0,1
output,cfrp_delamination/cfrp_delamination_900102.png,cfrp_delamination,900102,moderate,surf_cfrp,light_grazing,cam_macro,bg_earth,0.1957,crack_web,0.2239,-0.0282,cartoon,0.1838,plain_texture,0.2083,0,0,1,0,1
output,cfrp_delamination/cfrp_delamination_900103.png,cfrp_delamination,900103,minor,surf_cfrp,light_grazing,cam_oblique,bg_space,0.1940,melt_splash,0.2199,-0.0259,moon_terrain,0.1969,plain_texture,0.2548,0,1,1,0,1
output,cfrp_delamination/cfrp_delamination_900104.png,cfrp_delamination,900104,minor,surf_cfrp,light_direct,cam_inspect,bg_earth,0.1964,cfrp_delamination,0.1964,0.0212,cartoon,0.1728,plain_texture,0.2131,1,0,1,1,1
output,cfrp_delamination/cfrp_delamination_900105.png,cfrp_delamination,900105,minor,surf_cfrp,light_led,cam_oblique,bg_earth,0.2101,cfrp_delamination,0.2101,0.0056,moon_terrain,0.1841,plain_texture,0.2116,1,0,1,1,1
output,cfrp_delamination/cfrp_delamination_900106.png,cfrp_delamination,900106,minor,surf_cfrp,light_albedo,cam_oblique,bg_earth,0.2233,melt_splash,0.2391,-0.0158,moon_terrain,0.2036,plain_texture,0.2626,0,0,1,0,1
output,cfrp_delamination/cfrp_delamination_900107.png,cfrp_delamination,900107,moderate,surf_cfrp,light_glint,cam_survey,bg_space,0.2711,melt_splash,0.2826,-0.0115,moon_terrain,0.2294,plain_texture,0.2373,0,0,0,0,1
output,cfrp_delamination/cfrp_delamination_900108.png,cfrp_delamination,900108,moderate,surf_cfrp,light_direct,cam_oblique,bg_stars,0.1880,spallation,0.2020,-0.0140,moon_terrain,0.1867,plain_texture,0.2549,0,0,1,0,1
output,cfrp_delamination/cfrp_delamination_900109.png,cfrp_delamination,900109,severe,surf_cfrp,light_albedo,cam_survey,bg_structure,0.2139,cfrp_delamination,0.2139,0.0161,cartoon,0.1794,plain_texture,0.2395,1,0,1,1,1
output,cfrp_delamination/cfrp_delamination_900110.png,cfrp_delamination,900110,moderate,surf_cfrp,light_led,cam_oblique,bg_stars,0.1984,cfrp_delamination,0.1984,0.0086,cartoon,0.1817,plain_texture,0.2432,1,0,1,1,1
output,cfrp_delamination/cfrp_delamination_900111.png,cfrp_delamination,900111,moderate,surf_cfrp,light_led,cam_macro,bg_space,0.1639,petaling,0.1964,-0.0325,cartoon,0.1710,plain_texture,0.1778,0,1,1,0,1
output,cfrp_delamination/cfrp_delamination_900112.png,cfrp_delamination,900112,severe,surf_cfrp,light_led,cam_survey,bg_stars,0.2500,melt_splash,0.2731,-0.0231,moon_terrain,0.2128,plain_texture,0.2035,0,0,0,0,1
output,cfrp_delamination/cfrp_delamination_900113.png,cfrp_delamination,900113,minor,surf_cfrp,light_grazing,cam_inspect,bg_stars,0.2067,cfrp_delamination,0.2067,0.0008,cartoon,0.1764,plain_texture,0.2689,1,0,1,1,1
output,cfrp_delamination/cfrp_delamination_900114.png,cfrp_delamination,900114,severe,surf_cfrp,light_direct,cam_macro,bg_earth,0.2479,cfrp_delamination,0.2479,0.0205,text_logo,0.1651,plain_texture,0.2036,1,0,0,1,1
output,cfrp_delamination/cfrp_delamination_900115.png,cfrp_delamination,900115,severe,surf_cfrp,light_led,cam_survey,bg_earth,0.2502,cfrp_delamination,0.2502,0.0025,moon_terrain,0.1939,plain_texture,0.2199,1,0,0,1,1
output,cfrp_delamination/cfrp_delamination_900116.png,cfrp_delamination,900116,severe,surf_cfrp,light_led,cam_survey,bg_space,0.1804,cfrp_delamination,0.1804,0.0000,text_logo,0.1836,plain_texture,0.2328,1,1,1,0,1
output,cfrp_delamination/cfrp_delamination_900117.png,cfrp_delamination,900117,minor,surf_cfrp,light_glint,cam_macro,bg_earth,0.1982,cfrp_delamination,0.1982,0.0172,cartoon,0.1687,plain_texture,0.2139,1,0,1,1,1
output,cfrp_delamination/cfrp_delamination_900118.png,cfrp_delamination,900118,moderate,surf_cfrp,light_grazing,cam_macro,bg_space,0.2061,melt_splash,0.2390,-0.0329,moon_terrain,0.2233,plain_texture,0.2265,0,1,1,0,1
output,cfrp_delamination/cfrp_delamination_900119.png,cfrp_delamination,900119,minor,surf_cfrp,light_grazing,cam_inspect,bg_earth,0.2297,perforation,0.2529,-0.0232,cartoon,0.1687,plain_texture,0.2073,0,0,0,0,1
output,cfrp_delamination/cfrp_delamination_900120.png,cfrp_delamination,900120,moderate,surf_cfrp,light_direct,cam_inspect,bg_structure,0.1760,melt_splash,0.1896,-0.0136,cartoon,0.1763,plain_texture,0.2061,0,1,1,0,1
output,cfrp_delamination/cfrp_delamination_900121.png,cfrp_delamination,900121,severe,surf_cfrp,light_led,cam_oblique,bg_earth,0.2229,perforation,0.2557,-0.0328,moon_terrain,0.2026,plain_texture,0.2519,0,0,1,0,1
output,cfrp_delamination/cfrp_delamination_900122.png,cfrp_delamination,900122,severe,surf_cfrp,light_grazing,cam_oblique,bg_stars,0.1522,petaling,0.1677,-0.0154,cartoon,0.1862,plain_texture,0.2006,0,1,1,0,1
output,cfrp_delamination/cfrp_delamination_900123.png,cfrp_delamination,900123,moderate,surf_cfrp,light_led,cam_survey,bg_structure,0.2278,cfrp_delamination,0.2278,0.0060,cartoon,0.1967,plain_texture,0.1756,1,0,0,1,1
output,cfrp_delamination/cfrp_delamination_900124.png,cfrp_delamination,900124,moderate,surf_cfrp,light_grazing,cam_oblique,bg_space,0.2159,melt_splash,0.2288,-0.0128,moon_terrain,0.1874,plain_texture,0.2654,0,0,1,0,1
output,cfrp_delamination/cfrp_delamination_900125.png,cfrp_delamination,900125,minor,surf_cfrp,light_grazing,cam_oblique,bg_stars,0.1637,structural_severe,0.2033,-0.0396,cartoon,0.1868,plain_texture,0.1737,0,1,1,0,1
output,cfrp_delamination/cfrp_delamination_900126.png,cfrp_delamination,900126,severe,surf_cfrp,light_direct,cam_oblique,bg_space,0.2016,cfrp_delamination,0.2016,0.0363,text_logo,0.1737,plain_texture,0.2292,1,0,1,1,1
output,cfrp_delamination/cfrp_delamination_900127.png,cfrp_delamination,900127,minor,surf_cfrp,light_direct,cam_macro,bg_stars,0.1532,melt_splash,0.1838,-0.0306,cartoon,0.1936,plain_texture,0.2175,0,1,1,0,1
output,cfrp_delamination/cfrp_delamination_900128.png,cfrp_delamination,900128,moderate,surf_cfrp,light_albedo,cam_inspect,bg_earth,0.2448,perforation,0.2546,-0.0098,moon_terrain,0.1913,plain_texture,0.2054,0,0,0,0,1
output,cfrp_delamination/cfrp_delamination_900129.png,cfrp_delamination,900129,moderate,surf_cfrp,light_albedo,cam_oblique,bg_structure,0.1975,crack_web,0.2230,-0.0255,moon_terrain,0.1880,plain_texture,0.1966,0,0,0,0,1
output,cfrp_delamination/cfrp_delamination_900130.png,cfrp_delamination,900130,moderate,surf_cfrp,light_grazing,cam_inspect,bg_earth,0.2104,crack_web,0.2673,-0.0569,moon_terrain,0.2227,plain_texture,0.2142,0,1,1,0,1
output,cfrp_delamination/cfrp_delamination_900131.png,cfrp_delamination,900131,minor,surf_cfrp,light_grazing,cam_inspect,bg_structure,0.1099,nominal,0.1935,-0.0836,cartoon,0.1644,device,0.1720,0,1,1,0,1
output,cfrp_delamination/cfrp_delamination_900132.png,cfrp_delamination,900132,moderate,surf_cfrp,light_albedo,cam_macro,bg_stars,0.1747,melt_splash,0.1956,-0.0209,moon_terrain,0.1809,plain_texture,0.2301,0,1,1,0,1
output,cfrp_delamination/cfrp_delamination_900133.png,cfrp_delamination,900133,moderate,surf_cfrp,light_albedo,cam_macro,bg_space,0.1878,structural_severe,0.2188,-0.0311,cartoon,0.1599,plain_texture,0.2161,0,0,1,0,1
output,cfrp_delamination/cfrp_delamination_900134.png,cfrp_delamination,900134,severe,surf_cfrp,light_direct,cam_survey,bg_stars,0.2210,cfrp_delamination,0.2210,0.0324,text_logo,0.1833,plain_texture,0.2181,1,0,0,1,1
output,cfrp_delamination/cfrp_delamination_900135.png,cfrp_delamination,900135,severe,surf_cfrp,light_direct,cam_oblique,bg_stars,0.2003,spallation,0.2051,-0.0048,cartoon,0.1584,plain_texture,0.2158,0,0,1,0,1
output,cfrp_delamination/cfrp_delamination_900136.png,cfrp_delamination,900136,severe,surf_cfrp,light_glint,cam_macro,bg_structure,0.1453,petaling,0.2328,-0.0875,cartoon,0.1756,device,0.1965,0,1,1,0,1
output,cfrp_delamination/cfrp_delamination_900137.png,cfrp_delamination,900137,minor,surf_cfrp,light_albedo,cam_survey,bg_earth,0.2104,melt_splash,0.2251,-0.0146,moon_terrain,0.1914,plain_texture,0.2842,0,0,1,0,1
output,cfrp_delamination/cfrp_delamination_900138.png,cfrp_delamination,900138,moderate,surf_cfrp,light_grazing,cam_inspect,bg_space,0.1968,melt_splash,0.2286,-0.0318,moon_terrain,0.2284,plain_texture,0.2507,0,1,1,0,1
output,cfrp_delamination/cfrp_delamination_900139.png,cfrp_delamination,900139,severe,surf_cfrp,light_grazing,cam_survey,bg_stars,0.1937,spallation,0.2094,-0.0157,cartoon,0.1813,plain_texture,0.2107,0,0,1,0,1
output,cfrp_delamination/cfrp_delamination_900140.png,cfrp_delamination,900140,minor,surf_cfrp,light_led,cam_inspect,bg_stars,0.2331,cfrp_delamination,0.2331,0.0144,cartoon,0.1676,plain_texture,0.2438,1,0,1,1,1
output,cfrp_delamination/cfrp_delamination_900141.png,cfrp_delamination,900141,moderate,surf_cfrp,light_led,cam_survey,bg_space,0.2008,petaling,0.2133,-0.0124,cartoon,0.1944,plain_texture,0.2162,0,0,1,0,1
output,cfrp_delamination/cfrp_delamination_900142.png,cfrp_delamination,900142,moderate,surf_cfrp,light_albedo,cam_survey,bg_stars,0.2199,cfrp_delamination,0.2199,0.0142,moon_terrain,0.1871,plain_texture,0.2598,1,0,1,1,1
output,cfrp_delamination/cfrp_delamination_900143.png,cfrp_delamination,900143,moderate,surf_cfrp,light_albedo,cam_survey,bg_structure,0.2641,melt_splash,0.2871,-0.0230,moon_terrain,0.2008,plain_texture,0.2199,0,0,0,0,1
output,cfrp_delamination/cfrp_delamination_900144.png,cfrp_delamination,900144,minor,surf_cfrp,light_glint,cam_macro,bg_stars,0.2469,melt_splash,0.2569,-0.0099,moon_terrain,0.2049,plain_texture,0.2603,0,0,1,0,1
output,cfrp_delamination/cfrp_delamination_900145.png,cfrp_delamination,900145,severe,surf_cfrp,light_albedo,cam_oblique,bg_earth,0.1398,nominal,0.1681,-0.0283,cartoon,0.2001,plain_texture,0.2455,0,1,1,0,1
output,cfrp_delamination/cfrp_delamination_900146.png,cfrp_delamination,900146,minor,surf_cfrp,light_direct,cam_survey,bg_earth,0.2125,petaling,0.2351,-0.0226,moon_terrain,0.1774,plain_texture,0.1732,0,0,0,0,1
output,cfrp_delamination/cfrp_delamination_900147.png,cfrp_delamination,900147,minor,surf_cfrp,light_albedo,cam_inspect,bg_stars,0.2300,cfrp_delamination,0.2300,0.0185,text_logo,0.1896,plain_texture,0.2636,1,0,1,1,1
output,cfrp_delamination/cfrp_delamination_900148.png,cfrp_delamination,900148,moderate,surf_cfrp,light_grazing,cam_inspect,bg_structure,0.2668,cfrp_delamination,0.2668,0.0185,moon_terrain,0.2109,plain_texture,0.2175,1,0,0,1,1
output,cfrp_delamination/cfrp_delamination_900149.png,cfrp_delamination,900149,moderate,surf_cfrp,light_glint,cam_inspect,bg_stars,0.2257,petaling,0.2458,-0.0201,moon_terrain,0.1800,plain_texture,0.1651,0,0,0,0,1
output,cfrp_delamination/cfrp_delamination_900150.png,cfrp_delamination,900150,severe,surf_cfrp,light_albedo,cam_macro,bg_structure,0.2368,crack_web,0.2515,-0.0147,cartoon,0.1785,plain_texture,0.1809,0,0,0,0,1
output,cfrp_delamination/cfrp_delamination_900151.png,cfrp_delamination,900151,minor,surf_cfrp,light_direct,cam_inspect,bg_structure,0.1879,nominal,0.2037,-0.0157,moon_terrain,0.1791,plain_texture,0.2703,0,0,1,0,1
output,cfrp_delamination/cfrp_delamination_900152.png,cfrp_delamination,900152,moderate,surf_cfrp,light_albedo,cam_macro,bg_earth,0.1893,melt_splash,0.2177,-0.0284,moon_terrain,0.1948,plain_texture,0.2476,0,1,1,0,1
output,cfrp_delamination/cfrp_delamination_900153.png,cfrp_delamination,900153,minor,surf_cfrp,light_direct,cam_inspect,bg_space,0.2123,structural_severe,0.2466,-0.0343,cartoon,0.1760,plain_texture,0.1837,0,0,0,0,1
output,cfrp_delamination/cfrp_delamination_900154.png,cfrp_delamination,900154,severe,surf_cfrp,light_direct,cam_macro,bg_stars,0.1559,structural_severe,0.1813,-0.0254,cartoon,0.1604,plain_texture,0.2145,0,1,1,0,1
output,cfrp_delamination/cfrp_delamination_900155.png,cfrp_delamination,900155,minor,surf_cfrp,light_grazing,cam_macro,bg_structure,0.1382,melt_splash,0.1714,-0.0332,cartoon,0.1978,device,0.1715,0,1,1,0,1
output,cfrp_delamination/cfrp_delamination_900156.png,cfrp_delamination,900156,minor,surf_cfrp,light_glint,cam_macro,bg_structure,0.1657,structural_severe,0.1802,-0.0145,cartoon,0.1675,plain_texture,0.2100,0,1,1,0,1
output,cfrp_delamination/cfrp_delamination_900157.png,cfrp_delamination,900157,severe,surf_cfrp,light_glint,cam_survey,bg_structure,0.2456,petaling,0.2534,-0.0078,cartoon,0.1939,plain_texture,0.2086,0,0,0,0,1
output,cfrp_delamination/cfrp_delamination_900158.png,cfrp_delamination,900158,moderate,surf_cfrp,light_albedo,cam_survey,bg_earth,0.2410,nominal,0.2446,-0.0035,moon_terrain,0.1968,plain_texture,0.2837,0,0,1,0,1
output,cfrp_delamination/cfrp_delamination_900159.png,cfrp_delamination,900159,minor,surf_cfrp,light_led,cam_macro,bg_structure,0.1753,structural_severe,0.1955,-0.0202,text_logo,0.1760,plain_texture,0.2087,0,1,1,0,1
output,cfrp_delamination/cfrp_delamination_900160.png,cfrp_delamination,900160,minor,surf_cfrp,light_glint,cam_inspect,bg_structure,0.2555,cfrp_delamination,0.2555,0.0254,cartoon,0.1691,plain_texture,0.2080,1,0,0,1,1
output,cfrp_delamination/cfrp_delamination_900161.png,cfrp_delamination,900161,minor,surf_cfrp,light_grazing,cam_inspect,bg_space,0.1818,cfrp_delamination,0.1818,0.0103,cartoon,0.1753,plain_texture,0.2340,1,0,1,1,1
output,cfrp_delamination/cfrp_delamination_900162.png,cfrp_delamination,900162,moderate,surf_cfrp,light_glint,cam_survey,bg_structure,0.1966,petaling,0.2571,-0.0605,person,0.1740,whole_satellite,0.1723,0,0,0,0,1
output,cfrp_delamination/cfrp_delamination_900163.png,cfrp_delamination,900163,minor,surf_cfrp,light_led,cam_oblique,bg_space,0.2208,cfrp_delamination,0.2208,0.0038,moon_terrain,0.2013,plain_texture,0.2500,1,0,1,1,1
output,cfrp_delamination/cfrp_delamination_900164.png,cfrp_delamination,900164,minor,surf_cfrp,light_grazing,cam_survey,bg_structure,0.1546,structural_severe,0.1785,-0.0239,cartoon,0.1744,plain_texture,0.1849,0,1,1,0,1
output,cfrp_delamination/cfrp_delamination_900165.png,cfrp_delamination,900165,moderate,surf_cfrp,light_albedo,cam_oblique,bg_earth,0.1441,melt_splash,0.1867,-0.0426,cartoon,0.1874,plain_texture,0.2217,0,1,1,0,1
output,cfrp_delamination/cfrp_delamination_900166.png,cfrp_delamination,900166,severe,surf_cfrp,light_led,cam_inspect,bg_earth,0.2461,melt_splash,0.2667,-0.0207,text_logo,0.1747,plain_texture,0.1906,0,0,0,0,1
output,cfrp_delamination/cfrp_delamination_900167.png,cfrp_delamination,900167,severe,surf_cfrp,light_glint,cam_macro,bg_space,0.1682,structural_severe,0.1953,-0.0271,cartoon,0.1780,plain_texture,0.1670,0,1,0,0,1
output,cfrp_delamination/cfrp_delamination_900168.png,cfrp_delamination,900168,severe,surf_cfrp,light_albedo,cam_macro,bg_space,0.1699,spallation,0.1878,-0.0180,cartoon,0.1689,plain_texture,0.2068,0,0,1,0,1
output,cfrp_delamination/cfrp_delamination_900169.png,cfrp_delamination,900169,moderate,surf_cfrp,light_led,cam_macro,bg_stars,0.2424,melt_splash,0.2857,-0.0433,text_logo,0.1694,plain_texture,0.2133,0,0,0,0,1
output,cfrp_delamination/cfrp_delamination_900170.png,cfrp_delamination,900170,severe,surf_cfrp,light_albedo,cam_oblique,bg_stars,0.1669,melt_splash,0.2265,-0.0595,moon_terrain,0.2669,plain_texture,0.2738,0,1,1,0,1
output,cfrp_delamination/cfrp_delamination_900171.png,cfrp_delamination,900171,moderate,surf_cfrp,light_led,cam_survey,bg_stars,0.2280,crack_web,0.2642,-0.0362,text_logo,0.1734,plain_texture,0.1806,0,0,0,0,1
output,cfrp_delamination/cfrp_delamination_900172.png,cfrp_delamination,900172,severe,surf_cfrp,light_led,cam_macro,bg_structure,0.2770,cfrp_delamination,0.2770,0.0263,moon_terrain,0.1924,plain_texture,0.2684,1,0,0,1,1
